conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,
1.91894029216791E+018,Sun May 04 08:06:32 +0000 2025,0,Perubahan tak cukup hanya dengan wacana tapi butuh tindakan nyata. Yang sudah terasa manfaatnya harus dijaga dan diteruskan. Jangan sampai satu kasus menghapus jutaan kebaikan Lanjutkan MBG #LanjutkanMBGIndonesiaGemilang _ Sigmapas Melani Jambak Lucy Grok 3.5 #SudirmanCup2025 https://t.co/9NEwmd3slx,1.91894029216791E+018,https://pbs.twimg.com/ext_tw_video_thumb/1918940178057687040/pu/img/2t3_V_tYc-gLqU8V.jpg,,in,,0,0,0,https://x.com/undefined/status/1918940292167905639,1.37164695979095E+018,,
1.91860731571381E+018,Sun May 04 08:06:22 +0000 2025,0,@bath_kuncung @TOM5helby MBG tidak amburadul kok meski ada kekurangan tapi masih banyak yang sukses.Lanjutkan MBG,1.91894025028762E+018,,bath_kuncung,in,,0,0,0,https://x.com/undefined/status/1918940250287616305,1.72566189369891E+018,,
1.9188297658987E+018,Sun May 04 08:06:00 +0000 2025,0,@GenZNusantara Bandung selalu support kesehatan warga BPOM perkuat program MBG biar makin berkualitas,1.91894015708172E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1918940157081715051,1.6887790737395E+018,,
1.91883002948141E+018,Sun May 04 08:05:05 +0000 2025,0,@GenZNusantara Kepercayaan warga Cianjur ke MBG makin kuat pengawasan BPOM selalu all out,1.91893992892005E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1918939928920052032,1.68663779708683E+018,,
1.91888480639538E+018,Sun May 04 08:03:43 +0000 2025,0,@DoankWarto Pihak BGN tidak ada niat nyepelein kasus ini nyatanya BGN langsung bergerak untuk mengevaluasi dan investigasi.Lanjutkan MBG,1.91893958510871E+018,,DoankWarto,in,,0,0,0,https://x.com/undefined/status/1918939585108713499,1.72566189369891E+018,,
1.91893953767527E+018,Sun May 04 08:03:32 +0000 2025,0,BPOM awasi MBG bersama puskesmas untuk rakyat #MBGAman https://t.co/OBHpCsej2p,1.91893953767527E+018,https://pbs.twimg.com/amplify_video_thumb/1918939458831077376/img/Y9T_3EhAbwR18kct.jpg,,in,,0,0,0,https://x.com/undefined/status/1918939537675272308,278905524,,
1.91893928538371E+018,Sun May 04 08:02:32 +0000 2025,0,Program MBG menghilang kan kesenjangan akses gizi dengan memberikan anak anak makanan yang bergizi Lanjutkan MBG #LanjutkanMBGIndonesiaGemilang #GOT7_NESTFEST https://t.co/YsDj8JgfsM,1.91893928538371E+018,https://pbs.twimg.com/media/GqFxHAuaAAEBxzJ.jpg,,in,,0,0,0,https://x.com/undefined/status/1918939285383712951,1.34118655843557E+018,,
1.9188833277228E+018,Sun May 04 08:01:53 +0000 2025,1,@starfess Program MBG ganti aja sama si Jinyoung Jinyoung ini aja yg langsung nyuapin mamamnya boleh gasie ,1.91893912249374E+018,,starfess,in,,0,0,0,https://x.com/undefined/status/1918939122493735215,9.80483253990666E+017,,
1.91868838136379E+018,Sun May 04 08:01:08 +0000 2025,0,@brihoon_ @Tu4nB4ron @sociotalker MBG ini memang diperuntukkan anak agar lebih cerdas dalam berfikir.Lanjutkan MBG,1.91893893429949E+018,,brihoon_,in,,0,1,0,https://x.com/undefined/status/1918938934299488685,1.72566189369891E+018,,
1.9188297658987E+018,Sun May 04 07:59:55 +0000 2025,0,@GenZNusantara Bombana Sulteng nggak mau ketinggalan sinergi BPOM di MBG bikin semuanya enjoy,1.91893862632436E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1918938626324357513,1.68956182666382E+018,,
1.9184735828306E+018,Sun May 04 07:59:10 +0000 2025,0,@senjakalama @txtdrimedia Semua sudah ada SOP nya kejadian itu pasti ada kelalaian pihak dilapangan.Lanjutkan MBG,1.91893843757261E+018,,senjakalama,in,,0,0,0,https://x.com/undefined/status/1918938437572612492,1.72566189369891E+018,,
1.91883002948141E+018,Sun May 04 07:59:01 +0000 2025,0,@GenZNusantara Karanganyar optimis banget kesehatan masyarakat dijaga banget lewat MBG dan dukungan BPOM,1.91893840057857E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1918938400578568591,1.68732522270863E+018,,
1.9188297658987E+018,Sun May 04 07:58:56 +0000 2025,0,@GenZNusantara Tasikmalaya bangga program MBG di sini selalu terpantau aman dan berkualitas,1.91893838134771E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1918938381347705161,1.68736435920558E+018,,
1.91893615262027E+018,Sun May 04 07:58:53 +0000 2025,1,@anjuharuno mbg (masakan buah guava kan)??,1.91893836663401E+018,,anjuharuno,in,,0,1,0,https://x.com/undefined/status/1918938366634008908,1.90043989923459E+018,,
1.9188297658987E+018,Sun May 04 07:58:35 +0000 2025,0,@GenZNusantara Pengawasan BPOM dan puskesmas di MBG jadi alasan generasi Indonesia bisa maju dengan sehat,1.9189382913882E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1918938291388199189,1.70258931100965E+018,,
1.91893615262027E+018,Sun May 04 07:57:15 +0000 2025,1,@Bagasdwiii11 kasih makan mbg yg basi,1.91893795576446E+018,,Bagasdwiii11,in,,0,1,0,https://x.com/undefined/status/1918937955764461749,1.81198942724755E+018,,
1.91893781930673E+018,Sun May 04 07:56:42 +0000 2025,1,baru tau kalo ternyata per april 2025 di bbrp PMI sama UTDRS (hampir seluruhnya) udah gak ngasih snack buat para pendonor darah WB sama apheresis imbas dari efisiensi yg dilakuin sama pemerintah pusat. dahsyat juga ya dampaknya. tolong dong program MBG distop aja pak @prabowo,1.91893781930673E+018,,,in,,1,3,1,https://x.com/undefined/status/1918937819306729958,1.16299491778368E+018,,
1.9188297658987E+018,Sun May 04 07:55:48 +0000 2025,0,@GenZNusantara Tasikmalaya yakin MBG jadi solusi BPOM hadir buat lindungi kesehatan tiap warga,1.91893758998733E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1918937589987332142,1.81384483892171E+018,,
1.91883002948141E+018,Sun May 04 07:55:24 +0000 2025,0,@GenZNusantara Tasikmalaya gaspol terus MBG dibawah BPOM bener-bener terasa manfaatnya buat keluarga,1.91893749045647E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1918937490456469784,1.67689150875319E+018,,
1.9188216263023E+018,Sun May 04 07:55:05 +0000 2025,0,@RipCity2901 @ARSIPAJA Pasti dilaporkan secara menyeluruh dan bila tidak pasti akan dipertanyakan.Lanjutkan MBG,1.9189374105508E+018,,RipCity2901,in,,0,0,0,https://x.com/undefined/status/1918937410550796758,1.72566189369891E+018,,
1.91893736744617E+018,Sun May 04 07:54:55 +0000 2025,0,Ya gimana anggaran perbaikan gedung2 sekolah lebih kecil daripada anggaran mbg wkwkwkwkmwwk,1.91893736744617E+018,,,in,,0,1,0,https://x.com/undefined/status/1918937367446172124,279052308,,
1.91854985107308E+018,Sun May 04 07:54:25 +0000 2025,0,@slateblessed @terratemps Kenyataan vendor ga dibayar makanan ga layak untuk siswa siswi. I agree sama statment u di atas tentang harus bebenah . Tapi kalo u liat lagi program MBG ini melenceng dari janji awal untuk memberantas stunting. Better di stop kalo terus terusan berjalan berantakan,1.91893724483802E+018,,slateblessed,in,,0,2,0,https://x.com/undefined/status/1918937244838023349,1.46013363465279E+018,,
1.91883002948141E+018,Sun May 04 07:53:47 +0000 2025,0,@GenZNusantara Bandung inspirasi bagi daerah lain pengawasan MBG maksimal biar manfaatnya luas,1.91893708440177E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1918937084401770676,1.68739193080692E+018,,
1.91892226064511E+018,Sun May 04 07:52:08 +0000 2025,0,@winechizcoffee Meski banyak ini akan menjadi evaluasi agar tidak terus terjadi.Lanjutkan MBG,1.91893666984933E+018,,winechizcoffee,in,,0,0,0,https://x.com/undefined/status/1918936669849329736,1.72566189369891E+018,,
1.9189365919024E+018,Sun May 04 07:51:50 +0000 2025,1,Lanjutkan MBG Keren ️ BGN evaluasi perbaiki diri dan pengawasan lebih ketat utk makanan MBG Karena ada satu kasus keracunan sampai harus menutup semua kebaikan? Respon cepat BGN menutup dapur yg bermasalah #LanjutkanMBGIndonesiaGemilang -- Cnn Heidi #에스쿱스 Hapsun Fadia https://t.co/9TFl1MRrTM,1.9189365919024E+018,https://pbs.twimg.com/media/GqFuqOCaMAA2fXb.jpg,,in,,0,0,0,https://x.com/undefined/status/1918936591902400676,1.32254225919196E+018,,
1.91890570196492E+018,Sun May 04 07:51:41 +0000 2025,0,@anakodok2009 @Forum_MBG @barengwarga Mantap gaskan ini tolong dibantu diingatkan BGNnya,1.91893655485412E+018,,anakodok2009,in,,0,0,1,https://x.com/undefined/status/1918936554854121959,1458778196,,
1.91893649293805E+018,Sun May 04 07:51:26 +0000 2025,0,Anggota DPR Muazzim Akbar: Program MBG Lahirkan Kebiasaan Baru Hidup Sehat https://t.co/NtTXEdLeBT,1.91893649293805E+018,,,in,,1,0,0,https://x.com/undefined/status/1918936492938051728,231355136,,
1.91875266567863E+018,Sun May 04 07:46:26 +0000 2025,0,@majikanpenjabat @MorphoMenelausX @ardisatriawan Iya tapi dia dipilih dan jadi presiden. Janji kampenya salah satu ya mbg.,1.91893523548541E+018,,majikanpenjabat,in,,0,0,0,https://x.com/undefined/status/1918935235485413650,7.68305447870738E+017,,
1.91893432882792E+018,Sun May 04 07:45:45 +0000 2025,0,dibandingkan MBG.. kalau kataku MBG paling waste banget sie serius dan banyak berita anak-anak sekolah keracunan makanan dari program MBG ini.. It's actually fine kalau programnya berjalan lancar but.. it's been 192 (?) days + we're getting closer to 200 days for hella sake ,1.91893506107372E+018,,beksbrain,in,,0,1,0,https://x.com/undefined/status/1918935061073715500,1.88451388685205E+018,,
1.9188297658987E+018,Sun May 04 07:45:37 +0000 2025,0,@GenZNusantara Bombana Sulteng full support BPOM kualitas makanan MBG dijaga banget biar makin banyak yang sehat,1.9189350284923E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1918935028492300673,1.70146790946865E+018,,
1.91861427650107E+018,Sun May 04 07:44:24 +0000 2025,0,@kelixmann Soal bela mbg dan ikn kan?,1.91893472349097E+018,,kelixmann,in,,0,0,0,https://x.com/undefined/status/1918934723490967899,1.69746995904215E+018,,
1.91868838136379E+018,Sun May 04 07:19:09 +0000 2025,12,@JackMoon_MikeAK @redread99 @sociotalker Iya bro lu dan MBG paling oke dah...,1.91892836695193E+018,,JackMoon_MikeAK,in,,0,0,0,https://x.com/undefined/status/1918928366951927958,1.51325701639937E+018,,
1.9188297658987E+018,Sun May 04 07:17:06 +0000 2025,0,@GenZNusantara Program MBG di Bandung dibarengi pengawasan BPOM bikin cerita sukses pangan sehat yang bikin bangga,1.91892785240314E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1918927852403142891,1.70151021480007E+018,,
1.9189272573824E+018,Sun May 04 07:14:44 +0000 2025,0,Yuk Dukung Program MBG ! #FaktaIndonesia #MakanBergiziGratis #DukungMakanBergiziGratis #DukungProgramMakanBergiziGratis https://t.co/alXbdBTwvY,1.9189272573824E+018,https://pbs.twimg.com/media/GqFlrcVa4AAnv9s.jpg,,in,,0,1,0,https://x.com/undefined/status/1918927257382395985,1.35706311542311E+018,,
1.91892675472436E+018,Sun May 04 07:12:44 +0000 2025,0,Badan Gizi Nasional (BGN) akan memperketat prosedur distribusi makanan untuk mencegah kasus keracunan Makan Bergizi Gratis (MBG) berulang dengan target Zero accident. Hal itu disampaikan Kepala Badan Gizi Nasional Dadan Hindayana pasca rapat evaluasi bersama Presiden Prabowo https://t.co/HAw0qslbRh,1.91892675472436E+018,https://pbs.twimg.com/media/GqFltKsbkAAmtwD.jpg,,in,,0,0,0,https://x.com/undefined/status/1918926754724360363,121640063,,
1.91892665905251E+018,Sun May 04 07:12:22 +0000 2025,1,gendut bodoh dia tidak tahu mbg,1.91892665905251E+018,,,in,,0,1,0,https://x.com/undefined/status/1918926659052507245,1.77329671296426E+018,,
1.91856951902462E+018,Sun May 04 07:12:00 +0000 2025,0,@DS_yantie gmna kang dedi berani gebrak gk MBG di wilayah ente ini....,1.91892656716796E+018,,DS_yantie,in,,0,0,0,https://x.com/undefined/status/1918926567167963591,316180247,,
1.9188297658987E+018,Sun May 04 07:11:26 +0000 2025,0,@GenZNusantara Gara-gara BPOM Bandung makin pede jalankan MBG dengan pelayanan terbaik dari puskesmas,1.91892642463269E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1918926424632688978,1.68700949463788E+018,,
1.91892631806791E+018,Sun May 04 07:11:00 +0000 2025,0,Keracunan Massal MBG di Sekolah Terus Meluas Ini Penjelasan dan Pembelaan dari Kepala BGN https://t.co/mD70O0NfIb,1.91892631806791E+018,,,in,,0,1,0,https://x.com/undefined/status/1918926318067908758,2543075562,,
1.9188297658987E+018,Sun May 04 07:10:38 +0000 2025,0,@GenZNusantara Bandung dan BPOM solid demi kesehatan seluruh lapisan masyarakat lewat MBG,1.91892622323893E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1918926223238926660,1.68442910688321E+018,,
1.91892604769469E+018,Sun May 04 07:09:56 +0000 2025,0,Makan Beracun Gratis (MBG) https://t.co/IdGn3iI922,1.91892604769469E+018,https://pbs.twimg.com/media/GqFlEhKaMAAvxgp.jpg,,in,,0,1,0,https://x.com/undefined/status/1918926047694692559,1.66083131322886E+018,,
1.9188297658987E+018,Sun May 04 07:08:26 +0000 2025,0,@GenZNusantara Gak ragu lagi nikmatin MBG karena BPOM dan puskesmas siap kawal programnya sampai tuntas,1.91892566980058E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1918925669800575144,1.70219733249289E+018,,
1.9184735828306E+018,Sun May 04 07:08:14 +0000 2025,0,@txtdrimedia Makanan Beracun Gratis (MBG),1.91892562144016E+018,,txtdrimedia,in,,0,1,0,https://x.com/undefined/status/1918925621440155820,1.66083131322886E+018,,
1.9188297658987E+018,Sun May 04 07:08:05 +0000 2025,0,@GenZNusantara Cianjur makin sehat dan kuat MBG dibarengi pengawasan BPOM bikin keluarga tenang konsumsi makanan,1.91892558201792E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1918925582017921120,1.68951921722856E+018,,
1.9188297658987E+018,Sun May 04 07:07:57 +0000 2025,0,@GenZNusantara Langkah BPOM bareng tim di Karanganyar buat pengawasan makanan itu keren bikin program MBG makin optimal,1.91892555012442E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1918925550124421147,1.68665054869792E+018,,
1.9188297658987E+018,Sun May 04 07:06:05 +0000 2025,0,@GenZNusantara Bombana Sulteng buktiin bahwa pengawasan BPOM di MBG gak main-main semua demi masyarakat sehat,1.91892507820236E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1918925078202360069,1.70109765450639E+018,,
1.9188297658987E+018,Sun May 04 07:05:57 +0000 2025,0,@GenZNusantara Cianjur percaya harapan baru lahir lewat kolaborasi BPOM dan program MBG,1.91892504513029E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1918925045130293277,1.84314456026193E+018,,
1.91887070083774E+018,Sun May 04 07:05:09 +0000 2025,0,@TirtoID Coba dengarkan pidato Kepala BGN pada saat sarasehan ekonomi. Beliau mengatakan terkait pendanaan awal program MBG.,1.91892484275933E+018,,TirtoID,in,,0,1,0,https://x.com/undefined/status/1918924842759327843,187879744,,
1.91883002948141E+018,Sun May 04 07:00:08 +0000 2025,0,@GenZNusantara Pengalaman sukses di Tasikmalaya bikin MBG makin dipercaya kolaborasi BPOM top abis,1.91892358357051E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1918923583570506146,1.7025582076785E+018,,
1.9189234907044E+018,Sun May 04 06:59:46 +0000 2025,6,Melihat program kang @DediMulyadi71 ttg pendidikan karakter di barak TNI saya usul nih pak @prabowo mas @gibran_tweet program MBG utk anak SD saja sementara anak SMP dan SMA seperti program yg di Jabar ini. Anak2 skrg terutama laki2 sudah pada kecanduan game pak.,1.9189234907044E+018,,,in,,1,1,3,https://x.com/undefined/status/1918923490704400512,230059397,,
1.9188297658987E+018,Sun May 04 06:58:49 +0000 2025,0,@GenZNusantara Cianjur makin semangat untuk terus dukung Program MBG yang dijaga ketat BPOM,1.91892325101668E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1918923251016679576,1.68911894731939E+018,,
1.91892309778616E+018,Sun May 04 06:58:13 +0000 2025,0,bekasi gada mbg mbg an kan ya,1.91892309778616E+018,,,in,,0,1,0,https://x.com/undefined/status/1918923097786155125,1.77442542597403E+018,,
1.9188297658987E+018,Sun May 04 06:58:01 +0000 2025,0,@GenZNusantara Tasikmalaya terinspirasi kolaborasi BPOM MBG jadi solusi cerdas buat kebutuhan gizi,1.91892305136363E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1918923051363627075,1.68666087004531E+018,,
1.9188297658987E+018,Sun May 04 06:56:19 +0000 2025,0,@GenZNusantara Bandung jadi contoh daerah dengan program MBG andal terima kasih BPOM atas pengawasan totalnya,1.91892262260543E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1918922622605427017,1.68948765082542E+018,,
1.91892226064511E+018,Sun May 04 06:54:53 +0000 2025,0,banyak juga yah kasusnya ternyata mbg ini,1.91892226064511E+018,,,in,,0,1,0,https://x.com/undefined/status/1918922260645109985,8.16979037323076E+017,,
1.9188297658987E+018,Sun May 04 06:54:44 +0000 2025,0,@GenZNusantara Dukungan dari Tasikmalaya dan BPOM bikin MBG makin dirasain manfaatnya masyarakat,1.91892222410014E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1918922224100143591,1.68663934004964E+018,,
1.91883002948141E+018,Sun May 04 06:54:04 +0000 2025,0,@GenZNusantara Bandung makin dikenal program MBG dipastikan aman lewat tangan dingin BPOM,1.91892205721291E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1918922057212907697,1.70220116735761E+018,,
1.91864972187628E+018,Sun May 04 06:52:16 +0000 2025,0,@WagimanDeep212_ Keracunan bukanlah hal yang bisa dianggap sepele. Tujuan MBG adalah memberikan gizi yang baik bukan menciptakan generasi kebal racun. BGN serius menangani kasus keracunan untuk memastikan keselamatan dan kesehatan anak-anak. Lanjutkan MBG,1.9189216012795E+018,,WagimanDeep212_,in,,0,0,0,https://x.com/undefined/status/1918921601279500743,1.37392108487393E+018,,
1.91883002948141E+018,Sun May 04 06:51:23 +0000 2025,0,@GenZNusantara Dukung BPOM terus supaya kualitas makanan di Karanganyar makin terjaga dan program MBG sukses besar,1.91892138134704E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1918921381347037384,1.68879255233248E+018,,
1.9188216263023E+018,Sun May 04 06:51:05 +0000 2025,0,@ARSIPAJA Paling juga cuman lapor ketercapaian target tapi tidak ada melaporkan jumlah kasus keracunan efek MBG,1.91892130363913E+018,,ARSIPAJA,in,,0,1,0,https://x.com/undefined/status/1918921303639134541,1722161412,,
1.91856951902462E+018,Sun May 04 06:50:57 +0000 2025,0,@DS_yantie BGN telah mengambil langkah-langkah perbaikan dan memperketat monitoring pihak vendor terkait untuk mencegah kejadian serupa di masa depan. Lanjutkan MBG,1.91892127084384E+018,,DS_yantie,in,,0,0,0,https://x.com/undefined/status/1918921270843838701,1.37392108487393E+018,,
1.9188297658987E+018,Sun May 04 06:50:16 +0000 2025,0,@GenZNusantara Warga Cianjur makin yakin anak-anaknya tumbuh sehat MBG tetap terjaga,1.9189210995487E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1918921099548696828,1.68627850627004E+018,,
1.91892103139136E+018,Sun May 04 06:50:00 +0000 2025,0,Usai Pengarahan Prabowo BGN Targetkan Nol Kasus Keracunan MBG dan Berharap SPPG Patriotik https://t.co/cUwbqGR6Bp,1.91892103139136E+018,,,in,,0,0,0,https://x.com/undefined/status/1918921031391359100,71436318,,
1.91883002948141E+018,Sun May 04 06:48:17 +0000 2025,0,@GenZNusantara Tasikmalaya terus bergerak maju MBG yang digawangi BPOM buktiin ke semua orang,1.91892059971348E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1918920599713480919,1.84713439707993E+018,,
1.9184735828306E+018,Sun May 04 06:47:44 +0000 2025,0,@mpitsky @txtdrimedia @prabowo Program MBG akan terus dijalankan mengingat manfaatnya yang luar biasa bagi masyarakat. Mengenai kendala yang terjadi pihak BGN akan memastikan semuanya berjalan dengan lancar. Lanjutkan MBG,1.91892046229945E+018,,mpitsky,in,,0,0,0,https://x.com/undefined/status/1918920462299451502,1.37392108487393E+018,,
1.9189177756761E+018,Sun May 04 06:37:04 +0000 2025,1,MBG aja 0 besar korupsi di mana-mana. Ini mau TV lagi? Haha. Dicuri yang ada.,1.9189177756761E+018,,,in,,0,0,0,https://x.com/undefined/status/1918917775676096623,7.66501220869702E+017,,
1.9185655565605E+018,Sun May 04 06:37:01 +0000 2025,0,@Lucy_888888 @sadtan13 @aniesbaswedan MBG juga demikian dengan bangga SOLUSI KEMISKINAN ADALAH MAKAN SIANG GRATIS lah apa konteksnya? kok bisa tiba2 itu memecahkan masalah?,1.91891776650701E+018,,duhkuk,in,,0,1,0,https://x.com/undefined/status/1918917766507012527,1.74973136115251E+018,,
1.91891768674813E+018,Sun May 04 06:36:42 +0000 2025,1,yuki berisik banget anjing bela MBG kayak bela waifu,1.91891768674813E+018,,,in,,0,0,0,https://x.com/undefined/status/1918917686748127644,1.46236114169105E+018,,
1.91891737729267E+018,Sun May 04 06:35:29 +0000 2025,38,Koperasi maju rakyat kecil gumuyu. Pantes kaum kegelapan mau gulingkan Prabowo-Gibran karena pengaruh mereka buat provokasi rakyat bakalan makin habis besok. Sekolah = MBG Desa = Koperasi MP Jurnalis = Rumah buat Jurnalis. Geng Motor = Dididik di Barak. https://t.co/sDSG5xBEsm,1.91891737729267E+018,https://pbs.twimg.com/ext_tw_video_thumb/1918917266923794432/pu/img/meyViIHwt5l1c4sW.jpg,,in,,1,5,7,https://x.com/undefined/status/1918917377292669363,1.18469543836597E+018,,
1.9188297658987E+018,Sun May 04 06:34:39 +0000 2025,0,@GenZNusantara Bandung terus syukuri capaian MBG karena ada BPOM yang nggak kenal lelah awasi,1.9189171694059E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1918917169405895146,1.68442202436888E+018,,
1.9188297658987E+018,Sun May 04 06:34:17 +0000 2025,0,@GenZNusantara Warga Tasikmalaya makin semangat ikuti program MBG karena diawasi BPOM tanpa kompromi,1.91891707576003E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1918917075760025674,1.68704695433191E+018,,
1.91864972187628E+018,Sun May 04 06:34:11 +0000 2025,0,@WagimanDeep212_ Banyak yang telah merasakan manfaat nyata program MBG ini namun permasalahan yang ada ini tentu akan ditangani segera oleh pihak BGN. Lanjutkan MBG,1.918917052561E+018,,WagimanDeep212_,in,,0,0,0,https://x.com/undefined/status/1918917052560998731,1.37392766197049E+018,,
1.9188297658987E+018,Sun May 04 06:34:03 +0000 2025,0,@GenZNusantara Program MBG di Bombana Sulteng terbukti nyata pengawasan BPOM bikin makin percaya diri konsumsi makanan sehat,1.91891701824748E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1918917018247475211,1.81347191301837E+018,,
1.91883002948141E+018,Sun May 04 06:33:43 +0000 2025,0,@GenZNusantara Bandung berterima kasih ke BPOM yang terus menjaga keamanan pangan untuk program MBG,1.91891693582941E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1918916935829406087,1.68625034701745E+018,,
1.91875266567863E+018,Sun May 04 06:33:29 +0000 2025,1,@MorphoMenelausX Ya kalau w sih protes ya kecuali pake duit kantong sendiri serah dah nderek Bapake. MBG secara program bagus ko cuma ya kalau asal²an program bagus pun ya jadi berantakan. Kan bisa aja percontohan dulu. Padahal slogannya Ok-Gas. Ok dulu baru Gas.,1.91891687348134E+018,,MorphoMenelausX,in,,0,1,0,https://x.com/undefined/status/1918916873481335267,1.89189196244765E+018,,
1.9188297658987E+018,Sun May 04 06:33:21 +0000 2025,0,@GenZNusantara Program MBG di Tasikmalaya makin berasa manfaatnya pengawalan BPOM bikin warga yakin,1.91891684147427E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1918916841474273370,1.68730188940966E+018,,
1.91856951902462E+018,Sun May 04 06:33:03 +0000 2025,0,@DS_yantie Pihak BGN telah bergerak untuk mengatasi permasalahan ini. Lanjutkan MBG,1.91891676451306E+018,,DS_yantie,in,,0,0,0,https://x.com/undefined/status/1918916764513063129,1.37392766197049E+018,,
1.9184735828306E+018,Sun May 04 06:32:13 +0000 2025,0,@mpitsky @txtdrimedia @prabowo Evaluasi tentu akan terus dilakukan oleh pihak BGN agar ini semua tidak terulang kembali. Lanjutkan MBG,1.91891655534312E+018,,mpitsky,in,,0,0,0,https://x.com/undefined/status/1918916555343122490,1.37392766197049E+018,,
1.9188297658987E+018,Sun May 04 06:31:47 +0000 2025,0,@GenZNusantara Tasikmalaya bangga support MBG kerjasama semua pihak bikin program ini sukses,1.91891644739846E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1918916447398457349,1.68730081409497E+018,,
1.91888494795725E+018,Sun May 04 06:31:28 +0000 2025,0,@hardye76 MBG akan tetap diurus dan dilanjutkan serta akan dilakukan evaluasi secara menyeluruh sehingga tidak terjadi masalah lagi. Lanjutkan MBG,1.91891636592015E+018,,hardye76,in,,0,0,0,https://x.com/undefined/status/1918916365920149810,1.37392766197049E+018,,
1.9189162500355E+018,Sun May 04 06:31:00 +0000 2025,0,Prabowo gembleng langsung petugas dapur MBG https://t.co/tJZVHT8lrB,1.9189162500355E+018,,,in,,0,0,0,https://x.com/undefined/status/1918916250035499448,1.00605407007796E+018,,
1.91852721739658E+018,Sun May 04 06:30:47 +0000 2025,0,@convomf mending benerin kurikulum matematikanya dulu pakkkkkk! sama MBG nya dikoreksi lagi biar gak ada yang BASIIIIIII!,1.91891619749795E+018,,convomf,in,,0,0,0,https://x.com/undefined/status/1918916197497946585,65823201,,
1.91888480639538E+018,Sun May 04 06:30:37 +0000 2025,0,@DoankWarto Dari angka itulah kita bisa tau kalau kesalahan yang ada ini bukan kesalahan program MBG tetapi merupakan kesalahan pihak vendor yang bekerja tidak sesuai dengan SOP. Maka dari itu pihak BGN akan memperketat monitoring terhadap pihak vendor. Lanjutkan MBG,1.91891615446832E+018,,DoankWarto,in,,0,0,0,https://x.com/undefined/status/1918916154468319290,1.37392766197049E+018,,
1.9188297658987E+018,Sun May 04 06:22:27 +0000 2025,0,@GenZNusantara Bandung makin keren MBG aman dan terjamin karena pengawasan total dari BPOM,1.91891409701566E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1918914097015660947,1.70253188092568E+018,,
1.91848549004468E+018,Sun May 04 06:21:48 +0000 2025,0,@ardisatriawan Sudah jgn malu² untuk rubah sistem mbg itu toh jg sdh jd presiden ganti aja pake uang tunai kasi ortunya suruh masakin di rumah kan simpel ngga bakalan ada keracunan belun di byr dll memang negara ribet ruwet njlimet asu dalah.....,1.91891393524527E+018,,ardisatriawan,in,,0,0,0,https://x.com/undefined/status/1918913935245271215,1.25177200047062E+018,,
1.9184735828306E+018,Sun May 04 06:21:39 +0000 2025,0,@mpitsky @txtdrimedia @prabowo Evaluasi akan terus dilakukan sehingga hal ini tidak terjadi lagi. Lanjutkan MBG,1.91891389577687E+018,,mpitsky,in,,0,0,0,https://x.com/undefined/status/1918913895776866385,1.37393335042399E+018,,
